loss,accuracy,recall,precision,f1-score
0.47863382,0.96503145,0.92316514,0.9327926,0.9279539028531313
0.4454732,0.9680503,0.9380734,0.92954546,0.9337899890510412
0.45904836,0.96779877,0.9277523,0.93310267,0.9304197999694965
0.5251149,0.9630189,0.9048165,0.93705463,0.9206534405029945
0.5555655,0.96050316,0.91399086,0.91820276,0.9160919653010153
0.5670189,0.96,0.9254587,0.90674156,0.9160045400885426
0.6001594,0.95899373,0.9059633,0.9143519,0.9101382923150532
0.44178888,0.9675472,0.92087156,0.9447059,0.9326364775784701
0.48410574,0.96402514,0.9254587,0.9297235,0.927586243018747
0.6141744,0.956478,0.9013761,0.9118329,0.9065743761742815
0.49097046,0.96503145,0.93119264,0.92377704,0.9274699877346118
0.5656193,0.9610063,0.91972476,0.9124005,0.91604801294794
0.4805752,0.9665409,0.9174312,0.93786633,0.9275361817346113
0.50691396,0.96402514,0.92087156,0.9283237,0.924582605176368
0.5910073,0.95974845,0.9082569,0.9134948,0.9108683267657847
0.44179437,0.9665409,0.93119264,0.93333334,0.932261728204708
0.5458617,0.9612579,0.9174312,0.9195402,0.9184844903698428
0.5557643,0.95974845,0.91284406,0.9212963,0.9170507348328821
0.43630946,0.9698113,0.91857797,0.94905216,0.9335664378680231
0.35369754,0.9743396,0.94266057,0.950289,0.9464594195588872
0.47202566,0.9665409,0.9380734,0.9222097,0.9300738690088265
0.34522602,0.9745912,0.95298165,0.9443182,0.9486301632361576
0.4398432,0.96779877,0.9151376,0.9488704,0.9316988040829112
0.40291932,0.97132075,0.91399086,0.9637243,0.9381989908437863
0.34017304,0.9750943,0.9575688,0.9403153,0.9488636400384349
0.448918,0.96679246,0.94266057,0.92152464,0.9319727886215992
0.43644384,0.9690566,0.92431194,0.9437939,0.9339512986222279
0.355648,0.9735849,0.9369266,0.95555556,0.9461493921925633
0.38684455,0.9718239,0.9415138,0.9425947,0.942053902023594
0.43371654,0.9685535,0.9254587,0.94165695,0.9334875443397579
0.5199856,0.9637736,0.9059633,0.9371293,0.9212827774605122
0.40752482,0.97031444,0.93233943,0.94534886,0.9387990768953416
0.4075906,0.9693082,0.9415138,0.9372146,0.9393592759020277
0.48485512,0.9662893,0.93119264,0.92377704,0.9274699877346118
0.60742444,0.958239,0.9013761,0.9171529,0.9091960688418728
0.41481888,0.9695597,0.9288991,0.9462617,0.9375000243089244
0.45521197,0.9675472,0.9334862,0.9292237,0.9313500629128252
0.45485747,0.967044,0.9334862,0.9302857,0.931883209688849
0.47552118,0.9645283,0.93119264,0.9269406,0.92906173341335
0.44295257,0.9672956,0.93233943,0.93448275,0.933409831374715
0.4460724,0.9683019,0.9288991,0.9364162,0.93264251234307
0.45185432,0.968805,0.92316514,0.94042057,0.9317129690235861
0.43720338,0.9695597,0.934633,0.9357061,0.9351692101719605
0.54327124,0.9612579,0.9162844,0.91944766,0.9178633257642426
0.4588566,0.967044,0.93233943,0.92702395,0.9296741204918525
0.42452848,0.97056603,0.91972476,0.9524941,0.9358226439984041
0.41083616,0.97207546,0.9254587,0.95053005,0.9378268898749672
0.4913894,0.96402514,0.95183486,0.9051254,0.9278926299132593
0.44894508,0.9685535,0.9288991,0.9364162,0.93264251234307
0.46652555,0.96779877,0.91169727,0.9464286,0.9287383110463467
0.44711667,0.9672956,0.91972476,0.9457547,0.9325581303978688
0.48631182,0.96578616,0.9380734,0.9180696,0.9279637076500642
0.49887094,0.9645283,0.9151376,0.93552166,0.9252173654910422
0.4762667,0.96402514,0.92087156,0.9358974,0.928323684695601
0.37515417,0.97333336,0.9415138,0.94367814,0.9425947162709816
0.4905979,0.96503145,0.9059633,0.9461078,0.925600507611854
0.47647092,0.9675472,0.9151376,0.9410377,0.927906953144744
0.45309123,0.9665409,0.95068806,0.9160221,0.9330332091991789
0.4653002,0.96679246,0.92431194,0.9361208,0.9301788943177481
0.4351027,0.968805,0.91169727,0.95438176,0.9325513060948901
0.4817287,0.9662893,0.92431194,0.9317919,0.928036817079888
0.42967469,0.9685535,0.940367,0.9318182,0.9360730377116226
0.35715583,0.9738365,0.934633,0.95769686,0.9460243542541426
0.44878593,0.9685535,0.92087156,0.94359577,0.9320951497633866
0.44862628,0.9685535,0.9288991,0.9364162,0.93264251234307
0.543268,0.9620126,0.92201835,0.9167617,0.9193825089688132
0.37416807,0.9735849,0.9472477,0.9418472,0.9445397550334209
0.46516657,0.9672956,0.92087156,0.93918127,0.9299362947930346
0.3881722,0.97207546,0.91972476,0.9616307,0.9402109889988701
0.4977105,0.96553457,0.9357798,0.9168539,0.9262201868828452
0.4378182,0.9672956,0.95298165,0.9192478,0.9358108201136053
0.44757974,0.9675472,0.91169727,0.9532374,0.9320047022391782
0.36152512,0.9740881,0.934633,0.9565728,0.945475633001875
0.33831367,0.9755975,0.95183486,0.9464082,0.94911377805195
0.33099064,0.9755975,0.94495416,0.95480883,0.9498559343815147
0.40884995,0.9698113,0.93119264,0.9452852,0.9381860003900943
0.38087246,0.97257864,0.940367,0.9447005,0.9425287504217587
0.37738162,0.97308177,0.934633,0.9521028,0.9432870199845079
0.33319902,0.97584903,0.940367,0.9590643,0.9496236490523574
0.43824586,0.9680503,0.9369266,0.93052393,0.9337143214704561
0.364313,0.9743396,0.9461009,0.94501716,0.945558714287
0.34536326,0.9763522,0.9380734,0.95784545,0.947856324224395
0.4392189,0.968805,0.92201835,0.9403509,0.9310943601593755
0.44601467,0.9683019,0.91972476,0.9457547,0.9325581303978688
0.42314672,0.9700629,0.9369266,0.93585336,0.9363896751771025
0.44705477,0.9675472,0.94380736,0.92368126,0.9336358608523124
0.5339474,0.9627673,0.940367,0.9040794,0.9218661898780277
0.5630872,0.9615094,0.8944954,0.93413174,0.9138840469151839
0.469972,0.9672956,0.91169727,0.9464286,0.9287383110463467
0.5901927,0.9572327,0.91857797,0.9071348,0.9128205381888187
0.3685085,0.9748428,0.9472477,0.94292235,0.9450800401824673
0.4409783,0.968805,0.91284406,0.95329344,0.9326303729065039
0.5716871,0.95974845,0.9071101,0.9176334,0.9123414105877102
0.4553504,0.9680503,0.9483945,0.91685146,0.9323562585079124
0.43636724,0.9690566,0.934633,0.93356246,0.9340974005326396
0.3933404,0.9728302,0.9254587,0.95616114,0.9405594197387362
0.4009521,0.97132075,0.9380734,0.94239634,0.9402298709816725
0.49597713,0.96477985,0.9266055,0.9255441,0.9260744987278844
0.4930467,0.96503145,0.92431194,0.9285714,0.9264367735648911
0.3875009,0.9718239,0.9254587,0.95616114,0.9405594197387362
0.51150316,0.96427673,0.9334862,0.9156355,0.9244746830825775
0.4095287,0.97056603,0.934633,0.9411085,0.9378596229936047
0.47421193,0.96679246,0.9036697,0.9516908,0.9270588049614717
0.42764747,0.9690566,0.92431194,0.94490033,0.9344927496601416
0.41884965,0.9695597,0.95412844,0.9213732,0.937464784395891
0.4272221,0.97056603,0.934633,0.9378596,0.9362435555735906
0.44979843,0.96779877,0.9174312,0.9467456,0.9318578889064574
0.44063306,0.9683019,0.9495413,0.92102337,0.9350649035613169
0.45673805,0.9690566,0.93004584,0.9321839,0.9311136250347007
0.41973284,0.97056603,0.9174312,0.9546539,0.9356724965794542
0.42091027,0.9700629,0.93004584,0.94192797,0.9359492259145695
0.40620703,0.97157234,0.9415138,0.9382857,0.9398969709179799
0.42023677,0.9698113,0.9392202,0.9338654,0.9365351549342046
0.5392737,0.9622642,0.89908254,0.93779904,0.9180327397001297
0.42707995,0.97031444,0.93119264,0.94090384,0.9360230219914533
0.3742816,0.9735849,0.95527524,0.9338565,0.9444444110000612
0.42924827,0.9695597,0.934633,0.9357061,0.9351692101719605
0.46746626,0.968805,0.9013761,0.9573691,0.9285292408766335
0.37558252,0.9735849,0.9415138,0.9458525,0.9436781604079906
0.4003638,0.97157234,0.94266057,0.93835616,0.9405034406517653
0.43331337,0.9700629,0.94266057,0.92776525,0.935153600002832
0.41234303,0.97106916,0.9162844,0.95688623,0.9361452750775241
0.44538245,0.9698113,0.9105505,0.9543269,0.9319248636214164
0.35741514,0.9738365,0.95298165,0.94004524,0.9464692720813479
0.4075898,0.97232705,0.9357798,0.9422633,0.9390103364082633
0.3642207,0.9753459,0.93233943,0.9575972,0.9447995064230399
0.3321342,0.9773585,0.94380736,0.95586526,0.9497980458249204
0.5222626,0.96427673,0.9380734,0.9088889,0.9232505887646745
0.36609516,0.9745912,0.9334862,0.95652175,0.944863607196635
0.318167,0.97761005,0.9472477,0.9571263,0.9521613797849692
0.50470144,0.96578616,0.9369266,0.9138703,0.9252547971032572
0.37256595,0.9740881,0.9380734,0.95005804,0.9440277142232981
0.4305246,0.97031444,0.92201835,0.9481132,0.934883748820952
0.3712952,0.9735849,0.94495416,0.94387174,0.9444126365523441
0.5369481,0.9615094,0.9334862,0.90848213,0.9208144976117864
0.3405518,0.9755975,0.9461009,0.9526559,0.9493671159927345
0.4327888,0.97031444,0.9174312,0.9512485,0.9340338263675494
0.43184364,0.97031444,0.934633,0.9357061,0.9351692101719605
0.39499998,0.97257864,0.9334862,0.9476135,0.9404968018882877
0.46872222,0.9675472,0.92431194,0.9339513,0.929106625864047
0.4264372,0.9693082,0.934633,0.9357061,0.9351692101719605
0.378904,0.97308177,0.9369266,0.9466976,0.94178675532936
0.3528648,0.97584903,0.93119264,0.96094674,0.9458357145256687
0.36391282,0.9743396,0.934633,0.9565728,0.945475633001875
0.43788397,0.9685535,0.940367,0.9297052,0.9350057299683574
0.3715787,0.97232705,0.94266057,0.9437428,0.943201410270158
0.38443828,0.9738365,0.94266057,0.94266057,0.9426605701446533
0.42202958,0.97056603,0.92201835,0.9514793,0.9365171641226877
0.40509498,0.97106916,0.940367,0.9392898,0.9398280871950632
0.44920725,0.9662893,0.95527524,0.9143798,0.9343802478759159
0.41429764,0.97157234,0.9380734,0.9380734,0.9380733966827393
0.58114034,0.95849055,0.8761468,0.9478908,0.9106078982855005
0.43153307,0.9690566,0.93119264,0.93872833,0.934945300249431
0.4485961,0.96779877,0.95183486,0.9181416,0.9346846579857135
0.46816483,0.9680503,0.93119264,0.930126,0.9306590481193041
0.41485962,0.9700629,0.9151376,0.95454544,0.9344262083213475
0.46232992,0.9680503,0.92087156,0.9380841,0.9293981825598155
0.3885246,0.97257864,0.93233943,0.94976634,0.9409721739212027
0.4471914,0.9690566,0.93233943,0.93448275,0.933409831374715
0.3517323,0.9738365,0.95298165,0.94110984,0.9470085382971666
0.34446386,0.97584903,0.94266057,0.9547038,0.9486439676593332
0.3510325,0.9761006,0.9357798,0.9588719,0.9471851616250503
0.3698938,0.9735849,0.94380736,0.94597703,0.944890982147209
0.44922042,0.96779877,0.9587156,0.9116685,0.9346003430230786
0.29392517,0.9793711,0.96215594,0.95124716,0.9566704798804041
0.36972624,0.9740881,0.92316514,0.96522784,0.9437280628674962
0.2833849,0.9793711,0.9483945,0.9649942,0.9566222990496175
0.40901726,0.9718239,0.9575688,0.92367256,0.9403153483612805
0.36959577,0.9738365,0.93119264,0.95529413,0.9430894256623059
0.3556914,0.97584903,0.93119264,0.96094674,0.9458357145256687
0.365606,0.9738365,0.9461009,0.94501716,0.945558714287
0.409325,0.9718239,0.9483945,0.9313063,0.9397727164995572
0.38959363,0.97333336,0.9254587,0.95729536,0.9411078713060164
0.3536319,0.9750943,0.940367,0.95348835,0.9468822116983139
0.42619386,0.9700629,0.940367,0.9307605,0.9355390829910518
0.4169733,0.97207546,0.93233943,0.94315547,0.9377162306679555
0.36422184,0.9743396,0.92316514,0.9675481,0.9448356811426786
0.366993,0.9743396,0.9483945,0.94298744,0.945683201141175
0.4308372,0.9693082,0.9461009,0.9259259,0.9359046868801627
0.46418372,0.967044,0.9357798,0.92727274,0.9315068211836556
0.4535143,0.9693082,0.91972476,0.9435294,0.931475032278669
0.53592384,0.963522,0.9082569,0.9284877,0.918260916774801
0.37151188,0.9740881,0.940367,0.9490741,0.9447005038054948
0.48118782,0.96578616,0.934633,0.9229898,0.9287748825350666
0.41256547,0.97106916,0.940367,0.93607306,0.9382151111522902
0.31553867,0.97761005,0.94266057,0.9625293,0.9524913329678123
0.41534808,0.9693082,0.93119264,0.9430894,0.9371032444779132
0.34823734,0.97584903,0.94266057,0.9524913,0.9475504293718106
0.47208247,0.9675472,0.92316514,0.9338747,0.9284890234292679
0.36364987,0.97333336,0.9392202,0.9523256,0.9457274865524004
0.37386444,0.9750943,0.9357798,0.9521587,0.9438982019408676
0.37593615,0.9740881,0.93233943,0.95422536,0.943155476672592
0.39488915,0.97207546,0.9288991,0.9529412,0.9407665954288492
0.40988463,0.97031444,0.94495416,0.93318236,0.9390313661263843
0.33501884,0.97685534,0.95183486,0.94857144,0.9502003187102878
0.36551723,0.9738365,0.93004584,0.95862883,0.9441210225341369
0.39954957,0.97157234,0.9369266,0.94124424,0.9390804611321468
0.30424502,0.9791195,0.95642203,0.9520548,0.9542334179214075
0.29847935,0.9793711,0.9495413,0.96055686,0.955017333904277
0.35991782,0.9748428,0.9380734,0.9544924,0.9462117015612819
0.4678501,0.96679246,0.9483945,0.9117971,0.9297357838521243
0.367843,0.9740881,0.9392202,0.9512195,0.945181732786642
0.41144556,0.9718239,0.91399086,0.96139926,0.937095862237239
0.4364705,0.9700629,0.9288991,0.93858635,0.9337175765879988
0.41858426,0.97157234,0.95068806,0.92522323,0.9377828394516559
0.43162987,0.9700629,0.93004584,0.93974507,0.9348702992881213
0.47054023,0.9683019,0.9151376,0.9432624,0.9289871748142027
0.4931954,0.96427673,0.9392202,0.9150838,0.9269948937228971
0.41492945,0.97132075,0.934633,0.94002306,0.9373202918137856
0.38961953,0.97257864,0.92201835,0.9594272,0.9403508631970509
0.41713008,0.9708176,0.9334862,0.9421296,0.937788001957696
0.4620475,0.9675472,0.94266057,0.92152464,0.9319727886215992
0.3835517,0.9738365,0.91857797,0.9638989,0.9406929086540352
0.3563933,0.9750943,0.9334862,0.9599057,0.9465116613139462
0.31473398,0.9773585,0.9472477,0.9571263,0.9521613797849692
0.36953133,0.9748428,0.94266057,0.9470046,0.9448276298618464
0.34840047,0.9738365,0.940367,0.95348835,0.9468822116983139
0.40007484,0.97132075,0.9380734,0.94131184,0.9396898263240495
0.33900905,0.97660375,0.9369266,0.96117646,0.9488966529130832
0.36212236,0.9738365,0.9266055,0.96305126,0.9444769273200114
0.36475384,0.9750943,0.94495416,0.946039,0.9454963075540357
0.43115744,0.9695597,0.94266057,0.9288136,0.9356858466311359
0.36744687,0.9740881,0.95068806,0.94097614,0.9458071428867391
0.36057276,0.9738365,0.940367,0.9490741,0.9447005038054948
0.30206302,0.97962266,0.9380734,0.97149646,0.9544924289714576
0.34478045,0.9763522,0.9380734,0.95784545,0.947856324224395
0.39596537,0.97132075,0.94266057,0.93942857,0.9410417939507129
0.3783846,0.9735849,0.9495413,0.9377124,0.9435897505441941
0.44532457,0.9693082,0.91399086,0.951074,0.9321637669299737
0.32257053,0.9773585,0.9380734,0.96348643,0.9506101009993919
0.41547066,0.9708176,0.9380734,0.9380734,0.9380733966827393
0.37637413,0.9745912,0.9369266,0.94889665,0.9428736356817788
0.40578064,0.97132075,0.9277523,0.9506463,0.9390597527352283
0.38536423,0.97132075,0.9380734,0.94566476,0.9418537836601463
0.28996342,0.9791195,0.9575688,0.95319635,0.9553775826711451
0.38511327,0.9718239,0.9357798,0.9455388,0.9406340326260297
0.41038606,0.97106916,0.9254587,0.9516509,0.9383720874760584
0.41387427,0.9718239,0.94380736,0.9341657,0.9389617893891574
0.3751747,0.9743396,0.940367,0.94579005,0.9430707217237815
0.40124696,0.97207546,0.92316514,0.9549229,0.9387755522460353
0.36670998,0.9755975,0.9415138,0.9491329,0.9453079958028999
0.32327372,0.97786164,0.9461009,0.95707655,0.9515570418697284
0.35454586,0.9753459,0.9334862,0.9599057,0.9465116613139462
0.33284542,0.9763522,0.94495416,0.95591646,0.9504037306286737
0.3635507,0.9735849,0.95298165,0.94004524,0.9464692720813479
0.38229808,0.97333336,0.9392202,0.94572747,0.942462596475286
0.30377415,0.97660375,0.94266057,0.9659224,0.9541497645968919
0.3774803,0.9718239,0.95183486,0.93573844,0.9437180490527359
0.30401173,0.9793711,0.9587156,0.9510808,0.9548829176700255
0.40474853,0.97257864,0.9162844,0.9614922,0.9383440589795325
0.2903657,0.97786164,0.9483945,0.96386945,0.9560693791882197
0.39710742,0.97056603,0.9472477,0.9343891,0.940774433489892
0.43551236,0.9698113,0.940367,0.9307605,0.9355390829910518
0.41937527,0.97132075,0.91284406,0.960193,0.9359200184804733
0.4019484,0.97207546,0.934633,0.94438004,0.9394812503196566
0.4000352,0.97257864,0.9415138,0.9382857,0.9398969709179799
0.3972238,0.97232705,0.92431194,0.9561091,0.9399416824776488
0.37174284,0.9743396,0.9288991,0.95971566,0.9440559697845164
0.38274,0.9738365,0.9575688,0.9308807,0.9440361929864676
0.34248343,0.97660375,0.9587156,0.93932587,0.9489217038199824
0.3578233,0.9745912,0.92087156,0.97097945,0.9452619505022772
0.33936557,0.97660375,0.9380734,0.95896834,0.9484057656526325
0.33766982,0.97660375,0.9495413,0.9495413,0.9495412707328796
0.38836688,0.97257864,0.9380734,0.94566476,0.9418537836601463
0.31767282,0.9771069,0.95642203,0.94880545,0.9525985464580928
0.31332892,0.9771069,0.95642203,0.9509692,0.9536878010704809
0.36447766,0.9745912,0.9369266,0.95332557,0.9450549812948466
0.37607738,0.9738365,0.9472477,0.9407745,0.9439999953602379
0.34115887,0.97685534,0.95527524,0.9433749,0.9492877305084143
0.39263374,0.9728302,0.93004584,0.95076203,0.9402898488780871
0.33642375,0.97660375,0.95183486,0.9474886,0.9496567589224567
0.38564652,0.9728302,0.9288991,0.9540636,0.9413131989455782
0.3291836,0.97786164,0.94266057,0.95804197,0.9502890610402537
0.3260305,0.9763522,0.95412844,0.9486887,0.951400789475773
0.33621836,0.97685534,0.95412844,0.94545454,0.9497716875664474
0.3849915,0.97257864,0.934633,0.9487777,0.9416522319937499
0.29587054,0.97861636,0.94266057,0.96705884,0.9547038198171726
0.3290376,0.9773585,0.94266057,0.95915985,0.9508386406893333
0.36561733,0.9740881,0.95527524,0.93700784,0.946053367713861
0.34699467,0.9753459,0.9495413,0.94736844,0.9484536124326495
0.30218148,0.97786164,0.94380736,0.96596247,0.9547564364254326
0.31742728,0.97886795,0.9415138,0.963615,0.9524362211829729
0.43929458,0.9698113,0.9266055,0.94172496,0.9341040624521152
0.39113256,0.9718239,0.9357798,0.9466357,0.9411764634415997
0.33093333,0.9771069,0.95068806,0.95068806,0.9506880640983582
0.33067432,0.97685534,0.94495416,0.95480883,0.9498559343815147
0.3753942,0.9740881,0.9357798,0.9521587,0.9438982019408676
0.35901648,0.9745912,0.9369266,0.95555556,0.9461493921925633
0.3885616,0.9718239,0.9483945,0.93552035,0.9419134251309477
0.340455,0.9755975,0.940367,0.9579439,0.9490740752698462
0.42968115,0.97031444,0.9254587,0.9460727,0.9356521574572849
0.32351092,0.97761005,0.95298165,0.9508009,0.951889994446233
0.34980723,0.9763522,0.95068806,0.945268,0.9479702723400382
0.33237287,0.9773585,0.94495416,0.95591646,0.9504037306286737
0.34372494,0.9745912,0.93233943,0.9632701,0.9475524006210089
0.2592084,0.9823899,0.96215594,0.96105385,0.9616045774328186
0.44969973,0.9680503,0.940367,0.92655367,0.9334091929439315
0.40164626,0.9728302,0.9392202,0.9413793,0.940298509930968
0.35246095,0.9755975,0.9288991,0.965435,0.9468147653799517
0.37191942,0.9750943,0.934633,0.9521028,0.9432870199845079
0.3280799,0.9771069,0.9587156,0.9435666,0.9510807987955956
0.44724923,0.9698113,0.934633,0.9324943,0.933562424729194
0.31705797,0.97886795,0.94266057,0.9625293,0.9524913329678123
0.34944654,0.9748428,0.94495416,0.9504037,0.9476710893567327
0.34137946,0.9763522,0.9483945,0.9483945,0.9483944773674011
0.4255513,0.9708176,0.92316514,0.9492925,0.9360465278259285
0.39903867,0.9718239,0.9266055,0.9528302,0.9395348664810371
0.30949327,0.97886795,0.95527524,0.95308924,0.9541809555705683
0.40195504,0.97333336,0.93233943,0.94755244,0.9398843806000811
0.39380968,0.9728302,0.9357798,0.9466357,0.9411764634415997
0.37273645,0.9738365,0.95412844,0.93483144,0.9443813763446485
0.40581745,0.97157234,0.940367,0.9392898,0.9398280871950632
0.45274797,0.9683019,0.91169727,0.95095694,0.9309133611450011
0.35617453,0.97584903,0.9357798,0.9577465,0.9466357406231044
0.36362833,0.9748428,0.96100914,0.93214685,0.9463579547096125
0.35230404,0.9748428,0.9461009,0.94827586,0.9471871288141445
0.3313001,0.97786164,0.9415138,0.95911217,0.950231498028107
0.33670285,0.9771069,0.94495416,0.95480883,0.9498559343815147
0.37050402,0.9743396,0.9415138,0.94803697,0.944764142717533
0.28242213,0.9808805,0.9587156,0.9576174,0.9581662249853463
0.33266327,0.9773585,0.95068806,0.9495991,0.9501432636442809
0.30716732,0.9798742,0.9495413,0.9583333,0.9539170339499452
0.27485943,0.9806289,0.95183486,0.9662398,0.9589832721355687
0.2615332,0.9816352,0.9678899,0.95475113,0.9612756261725552
0.31239533,0.97811323,0.9495413,0.9561201,0.9528193164558233
0.35275528,0.9761006,0.940367,0.95348835,0.9468822116983139
0.3376015,0.97660375,0.94266057,0.9524913,0.9475504293718106
0.25589567,0.98213834,0.95298165,0.9696616,0.9612492982904449
0.26696968,0.9818868,0.9598624,0.9609644,0.9604130802603993
0.2940221,0.9801258,0.96330273,0.95022625,0.956719838824018
0.24965608,0.9813836,0.95068806,0.9730047,0.9617169643104159
0.33670858,0.9763522,0.94495416,0.95480883,0.9498559343815147
0.3061365,0.97786164,0.95527524,0.95308924,0.9541809555705683
0.3718005,0.9748428,0.9392202,0.9490151,0.9440922010436082
0.31210753,0.9791195,0.94266057,0.9625293,0.9524913329678123
0.29056588,0.9801258,0.9472477,0.96495324,0.9560184937036904
0.28809622,0.97886795,0.95298165,0.9595843,0.9562715763177874
0.37353864,0.9735849,0.934633,0.9532164,0.9438332608789323
0.29335877,0.97962266,0.9461009,0.9649123,0.9554140360523271
0.34993055,0.9763522,0.95642203,0.9391892,0.9477272523828784
0.32252228,0.97761005,0.96215594,0.94269663,0.9523268600164063
0.34433717,0.97660375,0.9277523,0.96770334,0.9473068297662206
0.31717086,0.97786164,0.95298165,0.95298165,0.9529816508293152
0.35794616,0.9748428,0.95068806,0.9431172,0.946887499699346
0.36409742,0.9745912,0.9369266,0.95332557,0.9450549812948466
0.39879394,0.97257864,0.93233943,0.94644934,0.9393414309398334
0.34042183,0.97685534,0.95183486,0.9474886,0.9496567589224567
0.46868485,0.9680503,0.9392202,0.9222973,0.9306818520234645
0.44491568,0.9700629,0.9151376,0.9511323,0.9327878584401001
0.38511932,0.9728302,0.9277523,0.9562648,0.9417928028092408
0.4439749,0.968805,0.95298165,0.91721857,0.9347581966482007
0.38088238,0.9743396,0.95183486,0.93573844,0.9437180490527359
0.51122,0.96578616,0.8864679,0.9590571,0.9213348937602852
0.37555566,0.9738365,0.9334862,0.954279,0.9437681331654962
0.4287104,0.97056603,0.95183486,0.9222222,0.936794567025178
0.46651822,0.9685535,0.9151376,0.9443787,0.929528221964665
0.42173097,0.97031444,0.9174312,0.95351607,0.9351256369175664
0.40232223,0.97157234,0.9461009,0.93537414,0.940706967575311
0.40842125,0.97157234,0.9334862,0.94322133,0.9383285273087406
0.4245526,0.97031444,0.91857797,0.9501779,0.934110796932565
0.38131484,0.9743396,0.9392202,0.94572747,0.942462596475286
0.31415716,0.97685534,0.95642203,0.9498861,0.9531428229233105
0.20895764,0.9836478,0.9690367,0.9690367,0.9690366983413696
0.34166303,0.9753459,0.9288991,0.96428573,0.9462616745535811
0.33284545,0.97660375,0.94495416,0.95591646,0.9504037306286737
0.32494602,0.9771069,0.9644495,0.9396648,0.9518958785168761
0.3080403,0.9791195,0.940367,0.9669811,0.9534883386241616
0.36779165,0.9748428,0.93004584,0.95862883,0.9441210225341369
0.30347824,0.97886795,0.96215594,0.9469526,0.9544937231302826
0.28906456,0.9798742,0.9598624,0.95439,0.957118377981256
0.3060065,0.9791195,0.9483945,0.9593968,0.9538639031121734
0.27088434,0.9808805,0.9598624,0.9587629,0.9593123027200413
0.34680817,0.9755975,0.95068806,0.94634706,0.9485125941727189
0.28642318,0.9806289,0.95412844,0.960739,0.9574223495414409
0.35471323,0.97584903,0.934633,0.9588235,0.9465737623134811
0.3884264,0.9735849,0.9277523,0.95513576,0.9412449162101472
0.3283219,0.9755975,0.9587156,0.9414414,0.9500000276939932
0.38038468,0.9735849,0.9380734,0.9467593,0.9423963562995517
0.32807475,0.97685534,0.94495416,0.95591646,0.9504037306286737
0.32580942,0.9771069,0.9472477,0.9549133,0.951065054977222
0.36600277,0.9738365,0.95298165,0.93792325,0.9453924922237427
0.35668245,0.9763522,0.94266057,0.950289,0.9464594195588872
0.31011248,0.97836477,0.9334862,0.9736842,0.953161575505378
0.3026619,0.9793711,0.9483945,0.960511,0.9544142988802226
0.29691863,0.9791195,0.9678899,0.9440716,0.9558323594819247
0.32636362,0.97761005,0.9495413,0.95281935,0.9511774549254796
0.3097451,0.97861636,0.94495416,0.9626168,0.9537037077969233
0.27494958,0.9806289,0.96100914,0.956621,0.9588100174521094
0.27863437,0.9806289,0.95527524,0.96189374,0.9585730631611579
0.3056716,0.9791195,0.9415138,0.96702003,0.9540964688780734
0.2874537,0.9803774,0.94380736,0.9682353,0.9558653247118897
0.39524376,0.97308177,0.9483945,0.93235624,0.9403070040395913
0.26241025,0.9803774,0.9598624,0.9609644,0.9604130802603993
0.49564874,0.9662893,0.9082569,0.94285715,0.9252336504719895
0.4405447,0.9698113,0.9094037,0.9565742,0.932392724007726
0.42463052,0.9708176,0.9357798,0.93793106,0.936854200420947
0.4058304,0.97257864,0.9461009,0.93325794,0.9396355614626619
0.42177373,0.97232705,0.934633,0.94002306,0.9373202918137856
0.3447082,0.97685534,0.94380736,0.9525463,0.9481566654610302
0.35464776,0.97660375,0.9461009,0.94827586,0.9471871288141445
0.2663985,0.9823899,0.95298165,0.96740395,0.960138643084023
0.3034349,0.9773585,0.9598624,0.95005673,0.9549343997862637
0.37384212,0.9745912,0.94266057,0.9437428,0.943201410270158
0.31075394,0.97811323,0.9472477,0.95823663,0.95271047266183
0.3772122,0.9740881,0.93233943,0.95422536,0.943155476672592
0.35720542,0.9748428,0.9380734,0.9544924,0.9462117015612819
0.39810258,0.9728302,0.96100914,0.92392504,0.9421022980606765
0.36884534,0.9745912,0.9392202,0.95011604,0.9446366958734859
0.37938824,0.9750943,0.93233943,0.95422536,0.943155476672592
0.33069238,0.9771069,0.934633,0.963357,0.9487776416999103
0.35362816,0.9743396,0.9415138,0.9502315,0.9458525179550873
0.35330337,0.9753459,0.9334862,0.95877504,0.9459616491759094
0.3225969,0.97584903,0.95412844,0.9497717,0.9519450884219322
0.3084224,0.97761005,0.96215594,0.9448198,0.9534090725449491
0.26575533,0.9823899,0.96215594,0.9588571,0.9605036664000643
0.31367368,0.97886795,0.9392202,0.96694213,0.952879605953381
0.3418376,0.97584903,0.9415138,0.9557625,0.9485846364883305
0.3760579,0.97333336,0.9575688,0.9308807,0.9440361929864676
0.35298756,0.9753459,0.94380736,0.9503464,0.9470655699569691
0.37274396,0.9743396,0.92201835,0.9640288,0.9425556854856229
0.30582044,0.97861636,0.9461009,0.96266043,0.9543088595419791
0.43518713,0.9695597,0.9598624,0.9147541,0.9367655380871212
0.27697253,0.9791195,0.9598624,0.9565714,0.9582140798368866
0.3952858,0.97207546,0.9266055,0.9539551,0.940081441359523
0.35041556,0.9755975,0.9461009,0.9493671,0.9477311841750184
0.36749297,0.9745912,0.9483945,0.94298744,0.945683201141175
0.36064243,0.9750943,0.93004584,0.9609005,0.9452214063452044
0.27479762,0.9806289,0.95527524,0.9630058,0.9591249027794838
